,fecha,cod_ine,municipio_x,confirmados,municipio_y,departamento,sdi,poblacion,urbanizacion
7333,2021-04-27,31205,Puerto Villarroel,3,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7334,2021-04-28,31205,Puerto Villarroel,3,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7335,2021-04-29,31205,Puerto Villarroel,2,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7336,2021-04-30,31205,Puerto Villarroel,1,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7337,2021-05-02,31205,Puerto Villarroel,3,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7338,2021-05-04,31205,Puerto Villarroel,2,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7339,2021-05-05,31205,Puerto Villarroel,1,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7340,2021-05-06,31205,Puerto Villarroel,10,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7341,2021-05-07,31205,Puerto Villarroel,5,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7342,2021-05-08,31205,Puerto Villarroel,2,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7343,2021-05-09,31205,Puerto Villarroel,1,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7344,2021-05-10,31205,Puerto Villarroel,2,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7345,2021-05-11,31205,Puerto Villarroel,5,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7346,2021-05-12,31205,Puerto Villarroel,2,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7347,2021-05-13,31205,Puerto Villarroel,8,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7348,2021-05-14,31205,Puerto Villarroel,8,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7349,2021-05-16,31205,Puerto Villarroel,1,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7350,2021-05-17,31205,Puerto Villarroel,4,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7351,2021-05-18,31205,Puerto Villarroel,16,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7352,2021-05-19,31205,Puerto Villarroel,8,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7353,2021-05-20,31205,Puerto Villarroel,3,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7354,2021-05-21,31205,Puerto Villarroel,17,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7355,2021-05-24,31205,Puerto Villarroel,5,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7356,2021-05-25,31205,Puerto Villarroel,7,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7357,2021-05-26,31205,Puerto Villarroel,11,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7358,2021-05-27,31205,Puerto Villarroel,7,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7359,2021-05-28,31205,Puerto Villarroel,29,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7360,2021-05-29,31205,Puerto Villarroel,1,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7361,2021-05-31,31205,Puerto Villarroel,14,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7362,2021-06-01,31205,Puerto Villarroel,2,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7363,2021-06-02,31205,Puerto Villarroel,8,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7364,2021-06-04,31205,Puerto Villarroel,7,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7365,2021-06-05,31205,Puerto Villarroel,2,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7366,2021-06-14,31205,Puerto Villarroel,10,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7367,2021-06-15,31205,Puerto Villarroel,16,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7368,2021-06-16,31205,Puerto Villarroel,10,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7369,2021-06-17,31205,Puerto Villarroel,11,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7370,2021-06-18,31205,Puerto Villarroel,1,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7371,2021-06-19,31205,Puerto Villarroel,4,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7372,2021-06-20,31205,Puerto Villarroel,18,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7373,2021-07-05,31205,Puerto Villarroel,5,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7374,2021-07-06,31205,Puerto Villarroel,3,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7375,2021-07-07,31205,Puerto Villarroel,7,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7376,2021-07-09,31205,Puerto Villarroel,7,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7377,2021-07-11,31205,Puerto Villarroel,6,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7378,2021-07-12,31205,Puerto Villarroel,7,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7379,2021-07-13,31205,Puerto Villarroel,4,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7380,2021-07-14,31205,Puerto Villarroel,3,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7381,2021-07-16,31205,Puerto Villarroel,3,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7382,2021-07-18,31205,Puerto Villarroel,8,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7383,2021-07-19,31205,Puerto Villarroel,2,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7384,2021-07-20,31205,Puerto Villarroel,4,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7385,2021-07-21,31205,Puerto Villarroel,1,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7386,2021-07-22,31205,Puerto Villarroel,2,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7387,2021-07-23,31205,Puerto Villarroel,2,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7388,2021-08-02,31205,Puerto Villarroel,2,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7389,2021-08-03,31205,Puerto Villarroel,5,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7390,2021-08-04,31205,Puerto Villarroel,2,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7391,2021-08-11,31205,Puerto Villarroel,7,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7392,2021-08-17,31205,Puerto Villarroel,1,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7393,2021-08-18,31205,Puerto Villarroel,1,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7394,2021-08-19,31205,Puerto Villarroel,3,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7395,2021-08-20,31205,Puerto Villarroel,2,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7396,2021-08-23,31205,Puerto Villarroel,2,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7397,2021-08-26,31205,Puerto Villarroel,3,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7398,2021-09-09,31205,Puerto Villarroel,1,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7399,2021-09-21,31205,Puerto Villarroel,1,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7400,2021-10-06,31205,Puerto Villarroel,1,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7401,2021-10-13,31205,Puerto Villarroel,1,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7402,2021-10-14,31205,Puerto Villarroel,1,Puerto Villarroel,Cochabamba,49.5838067940263,52357,27.9
7403,2020-05-19,31602,Shinahota,2,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7404,2020-05-24,31602,Shinahota,2,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7405,2020-05-29,31602,Shinahota,11,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7406,2020-05-31,31602,Shinahota,2,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7407,2020-06-06,31602,Shinahota,17,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7408,2020-06-07,31602,Shinahota,40,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7409,2020-06-09,31602,Shinahota,3,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7410,2020-06-11,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7411,2020-06-13,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7412,2020-06-18,31602,Shinahota,2,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7413,2020-06-19,31602,Shinahota,2,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7414,2020-06-21,31602,Shinahota,13,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7415,2020-06-22,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7416,2020-06-23,31602,Shinahota,8,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7417,2020-06-26,31602,Shinahota,2,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7418,2020-06-29,31602,Shinahota,8,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7419,2020-06-30,31602,Shinahota,3,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7420,2020-07-01,31602,Shinahota,6,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7421,2020-07-03,31602,Shinahota,3,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7422,2020-07-04,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7423,2020-07-05,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7424,2020-07-08,31602,Shinahota,10,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7425,2020-07-11,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7426,2020-07-15,31602,Shinahota,3,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7427,2020-07-17,31602,Shinahota,2,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7428,2020-07-19,31602,Shinahota,6,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7429,2020-07-20,31602,Shinahota,3,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7430,2020-07-21,31602,Shinahota,5,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7431,2020-07-22,31602,Shinahota,21,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7432,2020-07-24,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7433,2020-07-26,31602,Shinahota,14,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7434,2020-07-30,31602,Shinahota,33,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7435,2020-07-31,31602,Shinahota,13,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7436,2020-08-02,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7437,2020-08-03,31602,Shinahota,9,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7438,2020-08-05,31602,Shinahota,3,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7439,2020-08-12,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7440,2020-08-18,31602,Shinahota,4,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7441,2020-08-19,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7442,2020-09-07,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7443,2020-09-08,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7444,2021-01-19,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7445,2021-01-24,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7446,2021-01-28,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7447,2021-02-01,31602,Shinahota,2,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7448,2021-03-03,31602,Shinahota,3,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7449,2021-03-06,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7450,2021-03-09,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7451,2021-03-12,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7452,2021-03-19,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7453,2021-03-23,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7454,2021-04-13,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7455,2021-04-14,31602,Shinahota,3,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7456,2021-04-26,31602,Shinahota,10,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7457,2021-04-27,31602,Shinahota,11,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7458,2021-04-28,31602,Shinahota,9,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7459,2021-04-29,31602,Shinahota,2,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7460,2021-04-30,31602,Shinahota,2,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7461,2021-05-01,31602,Shinahota,2,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7462,2021-05-02,31602,Shinahota,2,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7463,2021-05-03,31602,Shinahota,5,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7464,2021-05-05,31602,Shinahota,8,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7465,2021-05-06,31602,Shinahota,8,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7466,2021-05-08,31602,Shinahota,5,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7467,2021-05-09,31602,Shinahota,3,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7468,2021-05-11,31602,Shinahota,4,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7469,2021-05-12,31602,Shinahota,3,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7470,2021-05-13,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7471,2021-05-16,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7472,2021-05-18,31602,Shinahota,4,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7473,2021-05-24,31602,Shinahota,7,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7474,2021-05-25,31602,Shinahota,9,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7475,2021-05-28,31602,Shinahota,15,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7476,2021-05-29,31602,Shinahota,8,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7477,2021-05-30,31602,Shinahota,11,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7478,2021-05-31,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7479,2021-06-04,31602,Shinahota,13,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7480,2021-06-12,31602,Shinahota,15,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7481,2021-06-13,31602,Shinahota,2,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7482,2021-06-19,31602,Shinahota,11,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7483,2021-06-20,31602,Shinahota,8,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7484,2021-07-04,31602,Shinahota,3,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7485,2021-07-05,31602,Shinahota,8,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7486,2021-07-08,31602,Shinahota,4,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7487,2021-07-11,31602,Shinahota,3,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7488,2021-07-13,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7489,2021-07-14,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7490,2021-07-19,31602,Shinahota,4,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7491,2021-07-20,31602,Shinahota,6,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7492,2021-07-31,31602,Shinahota,4,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7493,2021-08-01,31602,Shinahota,4,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7494,2021-08-02,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7495,2021-08-04,31602,Shinahota,11,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7496,2021-08-05,31602,Shinahota,2,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7497,2021-08-19,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7498,2021-08-20,31602,Shinahota,13,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7499,2021-08-26,31602,Shinahota,5,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7500,2021-08-27,31602,Shinahota,4,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7501,2021-08-31,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7502,2021-09-22,31602,Shinahota,1,Shinahota,Cochabamba,54.6990875150789,24264,27.2
7503,2020-05-28,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7504,2020-06-01,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7505,2020-06-17,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7506,2020-06-18,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7507,2020-06-19,30701,Capinota,3,Capinota,Cochabamba,54.9692094904202,21644,47.3
7508,2020-06-20,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7509,2020-06-24,30701,Capinota,3,Capinota,Cochabamba,54.9692094904202,21644,47.3
7510,2020-07-01,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7511,2020-07-02,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7512,2020-07-04,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7513,2020-07-05,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7514,2020-07-08,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7515,2020-07-09,30701,Capinota,5,Capinota,Cochabamba,54.9692094904202,21644,47.3
7516,2020-07-14,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7517,2020-07-19,30701,Capinota,5,Capinota,Cochabamba,54.9692094904202,21644,47.3
7518,2020-07-20,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7519,2020-07-21,30701,Capinota,3,Capinota,Cochabamba,54.9692094904202,21644,47.3
7520,2020-07-23,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7521,2020-07-24,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7522,2020-07-26,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7523,2020-07-27,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7524,2020-07-28,30701,Capinota,3,Capinota,Cochabamba,54.9692094904202,21644,47.3
7525,2020-07-29,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7526,2020-07-31,30701,Capinota,4,Capinota,Cochabamba,54.9692094904202,21644,47.3
7527,2020-08-01,30701,Capinota,6,Capinota,Cochabamba,54.9692094904202,21644,47.3
7528,2020-08-04,30701,Capinota,4,Capinota,Cochabamba,54.9692094904202,21644,47.3
7529,2020-08-05,30701,Capinota,5,Capinota,Cochabamba,54.9692094904202,21644,47.3
7530,2020-08-06,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7531,2020-08-08,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7532,2020-08-09,30701,Capinota,7,Capinota,Cochabamba,54.9692094904202,21644,47.3
7533,2020-08-10,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7534,2020-08-12,30701,Capinota,3,Capinota,Cochabamba,54.9692094904202,21644,47.3
7535,2020-08-13,30701,Capinota,4,Capinota,Cochabamba,54.9692094904202,21644,47.3
7536,2020-08-14,30701,Capinota,5,Capinota,Cochabamba,54.9692094904202,21644,47.3
7537,2020-08-15,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7538,2020-08-16,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7539,2020-08-19,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7540,2020-08-24,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7541,2020-09-11,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7542,2020-09-12,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7543,2020-09-15,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7544,2020-09-16,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7545,2020-09-18,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7546,2020-09-23,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7547,2020-09-24,30701,Capinota,4,Capinota,Cochabamba,54.9692094904202,21644,47.3
7548,2020-10-19,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7549,2020-10-24,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7550,2020-10-28,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7551,2020-11-02,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7552,2021-01-09,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7553,2021-01-11,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7554,2021-01-15,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7555,2021-01-21,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7556,2021-01-28,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7557,2021-02-03,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7558,2021-02-04,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7559,2021-02-05,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7560,2021-02-18,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7561,2021-02-19,30701,Capinota,3,Capinota,Cochabamba,54.9692094904202,21644,47.3
7562,2021-03-16,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7563,2021-03-20,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7564,2021-03-26,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7565,2021-04-01,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7566,2021-04-02,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7567,2021-04-13,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7568,2021-04-14,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7569,2021-04-15,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7570,2021-04-16,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7571,2021-04-17,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7572,2021-04-21,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7573,2021-04-22,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7574,2021-04-23,30701,Capinota,3,Capinota,Cochabamba,54.9692094904202,21644,47.3
7575,2021-04-29,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7576,2021-04-30,30701,Capinota,4,Capinota,Cochabamba,54.9692094904202,21644,47.3
7577,2021-05-02,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7578,2021-05-04,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7579,2021-05-05,30701,Capinota,3,Capinota,Cochabamba,54.9692094904202,21644,47.3
7580,2021-05-06,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7581,2021-05-12,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7582,2021-05-13,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7583,2021-05-14,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7584,2021-05-15,30701,Capinota,13,Capinota,Cochabamba,54.9692094904202,21644,47.3
7585,2021-05-17,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7586,2021-05-18,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7587,2021-05-20,30701,Capinota,3,Capinota,Cochabamba,54.9692094904202,21644,47.3
7588,2021-05-21,30701,Capinota,3,Capinota,Cochabamba,54.9692094904202,21644,47.3
7589,2021-05-22,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7590,2021-05-23,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7591,2021-05-24,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7592,2021-05-25,30701,Capinota,3,Capinota,Cochabamba,54.9692094904202,21644,47.3
7593,2021-05-26,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7594,2021-05-27,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7595,2021-05-28,30701,Capinota,8,Capinota,Cochabamba,54.9692094904202,21644,47.3
7596,2021-05-29,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7597,2021-05-30,30701,Capinota,2,Capinota,Cochabamba,54.9692094904202,21644,47.3
7598,2021-05-31,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
7599,2021-06-02,30701,Capinota,5,Capinota,Cochabamba,54.9692094904202,21644,47.3
7600,2021-06-04,30701,Capinota,6,Capinota,Cochabamba,54.9692094904202,21644,47.3
7601,2021-06-05,30701,Capinota,6,Capinota,Cochabamba,54.9692094904202,21644,47.3
7602,2021-06-12,30701,Capinota,5,Capinota,Cochabamba,54.9692094904202,21644,47.3
7603,2021-06-13,30701,Capinota,8,Capinota,Cochabamba,54.9692094904202,21644,47.3
7604,2021-06-14,30701,Capinota,4,Capinota,Cochabamba,54.9692094904202,21644,47.3
7605,2021-06-15,30701,Capinota,4,Capinota,Cochabamba,54.9692094904202,21644,47.3
7606,2021-06-16,30701,Capinota,3,Capinota,Cochabamba,54.9692094904202,21644,47.3
7607,2021-06-17,30701,Capinota,3,Capinota,Cochabamba,54.9692094904202,21644,47.3
7608,2021-06-18,30701,Capinota,3,Capinota,Cochabamba,54.9692094904202,21644,47.3
7609,2021-06-19,30701,Capinota,1,Capinota,Cochabamba,54.9692094904202,21644,47.3
